,timestamp,customer_id,location,after
9,2019-09-03 07:59:00,tu87,drinks,checkout
0,2019-09-03 07:50:00,tu88,fruit,drinks
1,2019-09-03 07:51:00,tu88,drinks,fruit
2,2019-09-03 07:52:00,tu88,fruit,fruit
3,2019-09-03 07:53:00,tu88,fruit,fruit
4,2019-09-03 07:54:00,tu88,fruit,fruit
5,2019-09-03 07:55:00,tu88,fruit,fruit
6,2019-09-03 07:56:00,tu88,fruit,fruit
7,2019-09-03 07:57:00,tu88,fruit,spices
8,2019-09-03 07:58:00,tu88,spices,dairy
9,2019-09-03 07:59:00,tu88,dairy,dairy
10,2019-09-03 08:00:00,tu88,dairy,dairy
11,2019-09-03 08:01:00,tu88,dairy,dairy
12,2019-09-03 08:02:00,tu88,dairy,dairy
13,2019-09-03 08:03:00,tu88,dairy,dairy
14,2019-09-03 08:04:00,tu88,dairy,dairy
15,2019-09-03 08:05:00,tu88,dairy,dairy
16,2019-09-03 08:06:00,tu88,dairy,dairy
17,2019-09-03 08:07:00,tu88,dairy,spices
18,2019-09-03 08:08:00,tu88,spices,dairy
19,2019-09-03 08:09:00,tu88,dairy,dairy
20,2019-09-03 08:10:00,tu88,dairy,checkout
0,2019-09-03 07:50:00,tu89,drinks,drinks
1,2019-09-03 07:51:00,tu89,drinks,drinks
2,2019-09-03 07:52:00,tu89,drinks,spices
3,2019-09-03 07:53:00,tu89,spices,drinks
4,2019-09-03 07:54:00,tu89,drinks,spices
5,2019-09-03 07:55:00,tu89,spices,drinks
6,2019-09-03 07:56:00,tu89,drinks,spices
7,2019-09-03 07:57:00,tu89,spices,drinks
8,2019-09-03 07:58:00,tu89,drinks,drinks
9,2019-09-03 07:59:00,tu89,drinks,drinks
10,2019-09-03 08:00:00,tu89,drinks,drinks
11,2019-09-03 08:01:00,tu89,drinks,checkout
0,2019-09-03 07:50:00,tu90,drinks,spices
1,2019-09-03 07:51:00,tu90,spices,spices
2,2019-09-03 07:52:00,tu90,spices,spices
3,2019-09-03 07:53:00,tu90,spices,fruit
4,2019-09-03 07:54:00,tu90,fruit,fruit
5,2019-09-03 07:55:00,tu90,fruit,checkout
0,2019-09-03 07:50:00,tu91,drinks,checkout
0,2019-09-03 07:53:00,tu92,fruit,spices
1,2019-09-03 07:54:00,tu92,spices,dairy
2,2019-09-03 07:55:00,tu92,dairy,dairy
3,2019-09-03 07:56:00,tu92,dairy,dairy
4,2019-09-03 07:57:00,tu92,dairy,dairy
5,2019-09-03 07:58:00,tu92,dairy,dairy
6,2019-09-03 07:59:00,tu92,dairy,dairy
7,2019-09-03 08:00:00,tu92,dairy,dairy
8,2019-09-03 08:01:00,tu92,dairy,dairy
9,2019-09-03 08:02:00,tu92,dairy,dairy
10,2019-09-03 08:03:00,tu92,dairy,dairy
11,2019-09-03 08:04:00,tu92,dairy,spices
12,2019-09-03 08:05:00,tu92,spices,drinks
13,2019-09-03 08:06:00,tu92,drinks,drinks
14,2019-09-03 08:07:00,tu92,drinks,fruit
15,2019-09-03 08:08:00,tu92,fruit,fruit
16,2019-09-03 08:09:00,tu92,fruit,fruit
17,2019-09-03 08:10:00,tu92,fruit,fruit
18,2019-09-03 08:11:00,tu92,fruit,dairy
19,2019-09-03 08:12:00,tu92,dairy,dairy
20,2019-09-03 08:13:00,tu92,dairy,dairy
21,2019-09-03 08:14:00,tu92,dairy,dairy
22,2019-09-03 08:15:00,tu92,dairy,dairy
23,2019-09-03 08:16:00,tu92,dairy,dairy
24,2019-09-03 08:17:00,tu92,dairy,dairy
25,2019-09-03 08:18:00,tu92,dairy,checkout
0,2019-09-03 07:55:00,tu93,drinks,checkout
0,2019-09-03 07:55:00,tu94,dairy,dairy
1,2019-09-03 07:56:00,tu94,dairy,dairy
2,2019-09-03 07:57:00,tu94,dairy,dairy
3,2019-09-03 07:58:00,tu94,dairy,dairy
4,2019-09-03 07:59:00,tu94,dairy,dairy
5,2019-09-03 08:00:00,tu94,dairy,dairy
6,2019-09-03 08:01:00,tu94,dairy,dairy
7,2019-09-03 08:02:00,tu94,dairy,fruit
8,2019-09-03 08:03:00,tu94,fruit,drinks
9,2019-09-03 08:04:00,tu94,drinks,checkout
0,2019-09-03 07:55:00,tu95,dairy,checkout
0,2019-09-03 07:56:00,tu96,spices,drinks
1,2019-09-03 07:57:00,tu96,drinks,drinks
2,2019-09-03 07:58:00,tu96,drinks,spices
3,2019-09-03 07:59:00,tu96,spices,spices
4,2019-09-03 08:00:00,tu96,spices,drinks
5,2019-09-03 08:01:00,tu96,drinks,fruit
6,2019-09-03 08:02:00,tu96,fruit,fruit
7,2019-09-03 08:03:00,tu96,fruit,fruit
8,2019-09-03 08:04:00,tu96,fruit,fruit
9,2019-09-03 08:05:00,tu96,fruit,spices
10,2019-09-03 08:06:00,tu96,spices,spices
11,2019-09-03 08:07:00,tu96,spices,dairy
12,2019-09-03 08:08:00,tu96,dairy,fruit
13,2019-09-03 08:09:00,tu96,fruit,fruit
14,2019-09-03 08:10:00,tu96,fruit,fruit
15,2019-09-03 08:11:00,tu96,fruit,fruit
16,2019-09-03 08:12:00,tu96,fruit,fruit
17,2019-09-03 08:13:00,tu96,fruit,fruit
18,2019-09-03 08:14:00,tu96,fruit,fruit
19,2019-09-03 08:15:00,tu96,fruit,checkout
0,2019-09-03 07:56:00,tu97,fruit,fruit
1,2019-09-03 07:57:00,tu97,fruit,dairy
2,2019-09-03 07:58:00,tu97,dairy,dairy
3,2019-09-03 07:59:00,tu97,dairy,checkout
0,2019-09-03 07:56:00,tu98,drinks,fruit
1,2019-09-03 07:57:00,tu98,fruit,fruit
2,2019-09-03 07:58:00,tu98,fruit,fruit
3,2019-09-03 07:59:00,tu98,fruit,fruit
4,2019-09-03 08:00:00,tu98,fruit,checkout
0,2019-09-03 07:57:00,tu99,dairy,checkout
0,2019-09-03 07:57:00,tu100,dairy,checkout
0,2019-09-03 07:57:00,tu101,drinks,drinks
1,2019-09-03 07:58:00,tu101,drinks,drinks
2,2019-09-03 07:59:00,tu101,drinks,checkout
0,2019-09-03 07:57:00,tu102,drinks,drinks
1,2019-09-03 07:58:00,tu102,drinks,checkout
0,2019-09-03 07:59:00,tu103,dairy,dairy
1,2019-09-03 08:00:00,tu103,dairy,dairy
2,2019-09-03 08:01:00,tu103,dairy,dairy
3,2019-09-03 08:02:00,tu103,dairy,dairy
4,2019-09-03 08:03:00,tu103,dairy,dairy
5,2019-09-03 08:04:00,tu103,dairy,dairy
6,2019-09-03 08:05:00,tu103,dairy,dairy
7,2019-09-03 08:06:00,tu103,dairy,dairy
8,2019-09-03 08:07:00,tu103,dairy,dairy
9,2019-09-03 08:08:00,tu103,dairy,dairy
10,2019-09-03 08:09:00,tu103,dairy,dairy
11,2019-09-03 08:10:00,tu103,dairy,checkout
0,2019-09-03 07:59:00,tu104,spices,spices
1,2019-09-03 08:00:00,tu104,spices,spices
2,2019-09-03 08:01:00,tu104,spices,spices
3,2019-09-03 08:02:00,tu104,spices,spices
4,2019-09-03 08:03:00,tu104,spices,spices
5,2019-09-03 08:04:00,tu104,spices,dairy
6,2019-09-03 08:05:00,tu104,dairy,checkout
0,2019-09-03 08:01:00,tu105,fruit,dairy
1,2019-09-03 08:02:00,tu105,dairy,dairy
2,2019-09-03 08:03:00,tu105,dairy,dairy
3,2019-09-03 08:04:00,tu105,dairy,dairy
4,2019-09-03 08:05:00,tu105,dairy,fruit
5,2019-09-03 08:06:00,tu105,fruit,dairy
6,2019-09-03 08:07:00,tu105,dairy,dairy
7,2019-09-03 08:08:00,tu105,dairy,checkout
0,2019-09-03 08:01:00,tu106,fruit,fruit
1,2019-09-03 08:02:00,tu106,fruit,fruit
2,2019-09-03 08:03:00,tu106,fruit,fruit
3,2019-09-03 08:04:00,tu106,fruit,dairy
4,2019-09-03 08:05:00,tu106,dairy,dairy
5,2019-09-03 08:06:00,tu106,dairy,dairy
6,2019-09-03 08:07:00,tu106,dairy,dairy
7,2019-09-03 08:08:00,tu106,dairy,spices
8,2019-09-03 08:09:00,tu106,spices,spices
9,2019-09-03 08:10:00,tu106,spices,spices
10,2019-09-03 08:11:00,tu106,spices,dairy
11,2019-09-03 08:12:00,tu106,dairy,dairy
12,2019-09-03 08:13:00,tu106,dairy,dairy
13,2019-09-03 08:14:00,tu106,dairy,dairy
14,2019-09-03 08:15:00,tu106,dairy,dairy
15,2019-09-03 08:16:00,tu106,dairy,dairy
16,2019-09-03 08:17:00,tu106,dairy,dairy
17,2019-09-03 08:18:00,tu106,dairy,dairy
18,2019-09-03 08:19:00,tu106,dairy,checkout
0,2019-09-03 08:01:00,tu107,spices,dairy
1,2019-09-03 08:02:00,tu107,dairy,dairy
2,2019-09-03 08:03:00,tu107,dairy,dairy
3,2019-09-03 08:04:00,tu107,dairy,fruit
4,2019-09-03 08:05:00,tu107,fruit,dairy
5,2019-09-03 08:06:00,tu107,dairy,dairy
6,2019-09-03 08:07:00,tu107,dairy,drinks
7,2019-09-03 08:08:00,tu107,drinks,checkout
0,2019-09-03 08:02:00,tu108,fruit,fruit
1,2019-09-03 08:03:00,tu108,fruit,fruit
2,2019-09-03 08:04:00,tu108,fruit,fruit
3,2019-09-03 08:05:00,tu108,fruit,fruit
4,2019-09-03 08:06:00,tu108,fruit,fruit
5,2019-09-03 08:07:00,tu108,fruit,fruit
6,2019-09-03 08:08:00,tu108,fruit,checkout
0,2019-09-03 08:02:00,tu109,dairy,checkout
0,2019-09-03 08:02:00,tu110,spices,drinks
1,2019-09-03 08:03:00,tu110,drinks,spices
2,2019-09-03 08:04:00,tu110,spices,spices
3,2019-09-03 08:05:00,tu110,spices,drinks
4,2019-09-03 08:06:00,tu110,drinks,drinks
5,2019-09-03 08:07:00,tu110,drinks,drinks
6,2019-09-03 08:08:00,tu110,drinks,fruit
7,2019-09-03 08:09:00,tu110,fruit,spices
8,2019-09-03 08:10:00,tu110,spices,spices
9,2019-09-03 08:11:00,tu110,spices,dairy
10,2019-09-03 08:12:00,tu110,dairy,dairy
11,2019-09-03 08:13:00,tu110,dairy,fruit
12,2019-09-03 08:14:00,tu110,fruit,fruit
13,2019-09-03 08:15:00,tu110,fruit,fruit
14,2019-09-03 08:16:00,tu110,fruit,fruit
15,2019-09-03 08:17:00,tu110,fruit,fruit
16,2019-09-03 08:18:00,tu110,fruit,checkout
0,2019-09-03 08:02:00,tu111,spices,checkout
0,2019-09-03 08:02:00,tu112,dairy,dairy
1,2019-09-03 08:03:00,tu112,dairy,dairy
2,2019-09-03 08:04:00,tu112,dairy,dairy
3,2019-09-03 08:05:00,tu112,dairy,dairy
4,2019-09-03 08:06:00,tu112,dairy,dairy
5,2019-09-03 08:07:00,tu112,dairy,dairy
6,2019-09-03 08:08:00,tu112,dairy,dairy
7,2019-09-03 08:09:00,tu112,dairy,dairy
8,2019-09-03 08:10:00,tu112,dairy,dairy
9,2019-09-03 08:11:00,tu112,dairy,dairy
10,2019-09-03 08:12:00,tu112,dairy,dairy
11,2019-09-03 08:13:00,tu112,dairy,dairy
12,2019-09-03 08:14:00,tu112,dairy,dairy
13,2019-09-03 08:15:00,tu112,dairy,dairy
14,2019-09-03 08:16:00,tu112,dairy,dairy
15,2019-09-03 08:17:00,tu112,dairy,dairy
16,2019-09-03 08:18:00,tu112,dairy,fruit
17,2019-09-03 08:19:00,tu112,fruit,dairy
18,2019-09-03 08:20:00,tu112,dairy,dairy
19,2019-09-03 08:21:00,tu112,dairy,fruit
20,2019-09-03 08:22:00,tu112,fruit,fruit
21,2019-09-03 08:23:00,tu112,fruit,dairy
22,2019-09-03 08:24:00,tu112,dairy,dairy
23,2019-09-03 08:25:00,tu112,dairy,drinks
24,2019-09-03 08:26:00,tu112,drinks,fruit
25,2019-09-03 08:27:00,tu112,fruit,fruit
26,2019-09-03 08:28:00,tu112,fruit,checkout
0,2019-09-03 08:03:00,tu113,spices,spices
1,2019-09-03 08:04:00,tu113,spices,fruit
2,2019-09-03 08:05:00,tu113,fruit,drinks
3,2019-09-03 08:06:00,tu113,drinks,drinks
4,2019-09-03 08:07:00,tu113,drinks,drinks
5,2019-09-03 08:08:00,tu113,drinks,drinks
6,2019-09-03 08:09:00,tu113,drinks,fruit
7,2019-09-03 08:10:00,tu113,fruit,spices
8,2019-09-03 08:11:00,tu113,spices,spices
9,2019-09-03 08:12:00,tu113,spices,drinks
10,2019-09-03 08:13:00,tu113,drinks,drinks
11,2019-09-03 08:14:00,tu113,drinks,drinks
12,2019-09-03 08:15:00,tu113,drinks,drinks
13,2019-09-03 08:16:00,tu113,drinks,drinks
14,2019-09-03 08:17:00,tu113,drinks,drinks
15,2019-09-03 08:18:00,tu113,drinks,drinks
16,2019-09-03 08:19:00,tu113,drinks,drinks
17,2019-09-03 08:20:00,tu113,drinks,fruit
18,2019-09-03 08:21:00,tu113,fruit,fruit
19,2019-09-03 08:22:00,tu113,fruit,fruit
20,2019-09-03 08:23:00,tu113,fruit,fruit
21,2019-09-03 08:24:00,tu113,fruit,spices
22,2019-09-03 08:25:00,tu113,spices,spices
23,2019-09-03 08:26:00,tu113,spices,spices
24,2019-09-03 08:27:00,tu113,spices,spices
25,2019-09-03 08:28:00,tu113,spices,spices
26,2019-09-03 08:29:00,tu113,spices,drinks
27,2019-09-03 08:30:00,tu113,drinks,drinks
28,2019-09-03 08:31:00,tu113,drinks,drinks
29,2019-09-03 08:32:00,tu113,drinks,checkout
0,2019-09-03 08:03:00,tu114,drinks,fruit
1,2019-09-03 08:04:00,tu114,fruit,fruit
2,2019-09-03 08:05:00,tu114,fruit,drinks
3,2019-09-03 08:06:00,tu114,drinks,spices
4,2019-09-03 08:07:00,tu114,spices,checkout
0,2019-09-03 08:03:00,tu115,spices,checkout
0,2019-09-03 08:04:00,tu116,drinks,fruit
1,2019-09-03 08:05:00,tu116,fruit,dairy
2,2019-09-03 08:06:00,tu116,dairy,dairy
3,2019-09-03 08:07:00,tu116,dairy,dairy
4,2019-09-03 08:08:00,tu116,dairy,dairy
5,2019-09-03 08:09:00,tu116,dairy,dairy
6,2019-09-03 08:10:00,tu116,dairy,spices
7,2019-09-03 08:11:00,tu116,spices,fruit
8,2019-09-03 08:12:00,tu116,fruit,fruit
9,2019-09-03 08:13:00,tu116,fruit,fruit
10,2019-09-03 08:14:00,tu116,fruit,fruit
11,2019-09-03 08:15:00,tu116,fruit,spices
12,2019-09-03 08:16:00,tu116,spices,checkout
0,2019-09-03 08:04:00,tu117,fruit,fruit
1,2019-09-03 08:05:00,tu117,fruit,fruit
2,2019-09-03 08:06:00,tu117,fruit,checkout
0,2019-09-03 08:04:00,tu118,dairy,dairy
1,2019-09-03 08:05:00,tu118,dairy,fruit
2,2019-09-03 08:06:00,tu118,fruit,fruit
3,2019-09-03 08:07:00,tu118,fruit,drinks
4,2019-09-03 08:08:00,tu118,drinks,checkout
0,2019-09-03 08:04:00,tu119,fruit,dairy
1,2019-09-03 08:05:00,tu119,dairy,dairy
2,2019-09-03 08:06:00,tu119,dairy,checkout
0,2019-09-03 08:04:00,tu120,spices,dairy
1,2019-09-03 08:05:00,tu120,dairy,dairy
2,2019-09-03 08:06:00,tu120,dairy,dairy
3,2019-09-03 08:07:00,tu120,dairy,dairy
4,2019-09-03 08:08:00,tu120,dairy,dairy
5,2019-09-03 08:09:00,tu120,dairy,dairy
6,2019-09-03 08:10:00,tu120,dairy,dairy
7,2019-09-03 08:11:00,tu120,dairy,checkout
0,2019-09-03 08:04:00,tu121,fruit,fruit
1,2019-09-03 08:05:00,tu121,fruit,fruit
2,2019-09-03 08:06:00,tu121,fruit,fruit
3,2019-09-03 08:07:00,tu121,fruit,fruit
4,2019-09-03 08:08:00,tu121,fruit,fruit
5,2019-09-03 08:09:00,tu121,fruit,fruit
6,2019-09-03 08:10:00,tu121,fruit,fruit
7,2019-09-03 08:11:00,tu121,fruit,drinks
8,2019-09-03 08:12:00,tu121,drinks,checkout
0,2019-09-03 08:04:00,tu122,drinks,drinks
1,2019-09-03 08:05:00,tu122,drinks,checkout
0,2019-09-03 08:04:00,tu123,dairy,dairy
1,2019-09-03 08:05:00,tu123,dairy,dairy
2,2019-09-03 08:06:00,tu123,dairy,dairy
3,2019-09-03 08:07:00,tu123,dairy,dairy
4,2019-09-03 08:08:00,tu123,dairy,dairy
5,2019-09-03 08:09:00,tu123,dairy,dairy
6,2019-09-03 08:10:00,tu123,dairy,dairy
7,2019-09-03 08:11:00,tu123,dairy,dairy
8,2019-09-03 08:12:00,tu123,dairy,dairy
9,2019-09-03 08:13:00,tu123,dairy,dairy
10,2019-09-03 08:14:00,tu123,dairy,dairy
11,2019-09-03 08:15:00,tu123,dairy,drinks
12,2019-09-03 08:16:00,tu123,drinks,drinks
13,2019-09-03 08:17:00,tu123,drinks,drinks
14,2019-09-03 08:18:00,tu123,drinks,checkout
0,2019-09-03 08:05:00,tu124,dairy,checkout
0,2019-09-03 08:08:00,tu125,drinks,checkout
0,2019-09-03 08:08:00,tu126,spices,dairy
1,2019-09-03 08:09:00,tu126,dairy,spices
2,2019-09-03 08:10:00,tu126,spices,dairy
3,2019-09-03 08:11:00,tu126,dairy,dairy
4,2019-09-03 08:12:00,tu126,dairy,dairy
5,2019-09-03 08:13:00,tu126,dairy,dairy
6,2019-09-03 08:14:00,tu126,dairy,dairy
7,2019-09-03 08:15:00,tu126,dairy,dairy
8,2019-09-03 08:16:00,tu126,dairy,dairy
9,2019-09-03 08:17:00,tu126,dairy,dairy
10,2019-09-03 08:18:00,tu126,dairy,dairy
11,2019-09-03 08:19:00,tu126,dairy,dairy
12,2019-09-03 08:20:00,tu126,dairy,dairy
13,2019-09-03 08:21:00,tu126,dairy,dairy
14,2019-09-03 08:22:00,tu126,dairy,dairy
15,2019-09-03 08:23:00,tu126,dairy,fruit
16,2019-09-03 08:24:00,tu126,fruit,checkout
0,2019-09-03 08:08:00,tu127,spices,dairy
1,2019-09-03 08:09:00,tu127,dairy,dairy
2,2019-09-03 08:10:00,tu127,dairy,fruit
3,2019-09-03 08:11:00,tu127,fruit,fruit
4,2019-09-03 08:12:00,tu127,fruit,fruit
5,2019-09-03 08:13:00,tu127,fruit,fruit
6,2019-09-03 08:14:00,tu127,fruit,fruit
7,2019-09-03 08:15:00,tu127,fruit,fruit
8,2019-09-03 08:16:00,tu127,fruit,checkout
0,2019-09-03 08:08:00,tu128,fruit,fruit
1,2019-09-03 08:09:00,tu128,fruit,dairy
2,2019-09-03 08:10:00,tu128,dairy,dairy
3,2019-09-03 08:11:00,tu128,dairy,fruit
4,2019-09-03 08:12:00,tu128,fruit,fruit
5,2019-09-03 08:13:00,tu128,fruit,dairy
6,2019-09-03 08:14:00,tu128,dairy,dairy
7,2019-09-03 08:15:00,tu128,dairy,dairy
8,2019-09-03 08:16:00,tu128,dairy,dairy
9,2019-09-03 08:17:00,tu128,dairy,dairy
10,2019-09-03 08:18:00,tu128,dairy,dairy
11,2019-09-03 08:19:00,tu128,dairy,spices
12,2019-09-03 08:20:00,tu128,spices,spices
13,2019-09-03 08:21:00,tu128,spices,drinks
14,2019-09-03 08:22:00,tu128,drinks,spices
15,2019-09-03 08:23:00,tu128,spices,checkout
0,2019-09-03 08:08:00,tu129,fruit,dairy
1,2019-09-03 08:09:00,tu129,dairy,dairy
2,2019-09-03 08:10:00,tu129,dairy,dairy
3,2019-09-03 08:11:00,tu129,dairy,dairy
4,2019-09-03 08:12:00,tu129,dairy,drinks
5,2019-09-03 08:13:00,tu129,drinks,drinks
6,2019-09-03 08:14:00,tu129,drinks,checkout
0,2019-09-03 08:08:00,tu130,fruit,fruit
1,2019-09-03 08:09:00,tu130,fruit,checkout
0,2019-09-03 08:10:00,tu131,fruit,fruit
1,2019-09-03 08:11:00,tu131,fruit,fruit
2,2019-09-03 08:12:00,tu131,fruit,checkout
0,2019-09-03 08:11:00,tu132,dairy,fruit
1,2019-09-03 08:12:00,tu132,fruit,checkout
0,2019-09-03 08:14:00,tu133,fruit,spices
1,2019-09-03 08:15:00,tu133,spices,spices
2,2019-09-03 08:16:00,tu133,spices,spices
3,2019-09-03 08:17:00,tu133,spices,checkout
0,2019-09-03 08:15:00,tu134,drinks,drinks
1,2019-09-03 08:16:00,tu134,drinks,spices
2,2019-09-03 08:17:00,tu134,spices,dairy
3,2019-09-03 08:18:00,tu134,dairy,drinks
4,2019-09-03 08:19:00,tu134,drinks,drinks
5,2019-09-03 08:20:00,tu134,drinks,checkout
0,2019-09-03 08:15:00,tu135,fruit,fruit
1,2019-09-03 08:16:00,tu135,fruit,fruit
2,2019-09-03 08:17:00,tu135,fruit,fruit
3,2019-09-03 08:18:00,tu135,fruit,fruit
4,2019-09-03 08:19:00,tu135,fruit,fruit
5,2019-09-03 08:20:00,tu135,fruit,fruit
6,2019-09-03 08:21:00,tu135,fruit,spices
7,2019-09-03 08:22:00,tu135,spices,spices
8,2019-09-03 08:23:00,tu135,spices,dairy
9,2019-09-03 08:24:00,tu135,dairy,dairy
10,2019-09-03 08:25:00,tu135,dairy,dairy
11,2019-09-03 08:26:00,tu135,dairy,checkout
0,2019-09-03 08:15:00,tu136,fruit,fruit
1,2019-09-03 08:16:00,tu136,fruit,checkout
0,2019-09-03 08:15:00,tu137,fruit,fruit
1,2019-09-03 08:16:00,tu137,fruit,fruit
2,2019-09-03 08:17:00,tu137,fruit,checkout
0,2019-09-03 08:15:00,tu138,fruit,fruit
1,2019-09-03 08:16:00,tu138,fruit,fruit
2,2019-09-03 08:17:00,tu138,fruit,fruit
3,2019-09-03 08:18:00,tu138,fruit,fruit
4,2019-09-03 08:19:00,tu138,fruit,checkout
0,2019-09-03 08:17:00,tu139,drinks,drinks
1,2019-09-03 08:18:00,tu139,drinks,fruit
2,2019-09-03 08:19:00,tu139,fruit,fruit
3,2019-09-03 08:20:00,tu139,fruit,fruit
4,2019-09-03 08:21:00,tu139,fruit,dairy
5,2019-09-03 08:22:00,tu139,dairy,dairy
6,2019-09-03 08:23:00,tu139,dairy,spices
7,2019-09-03 08:24:00,tu139,spices,spices
8,2019-09-03 08:25:00,tu139,spices,checkout
0,2019-09-03 08:17:00,tu140,fruit,fruit
1,2019-09-03 08:18:00,tu140,fruit,dairy
2,2019-09-03 08:19:00,tu140,dairy,dairy
3,2019-09-03 08:20:00,tu140,dairy,dairy
4,2019-09-03 08:21:00,tu140,dairy,dairy
5,2019-09-03 08:22:00,tu140,dairy,dairy
6,2019-09-03 08:23:00,tu140,dairy,dairy
7,2019-09-03 08:24:00,tu140,dairy,dairy
8,2019-09-03 08:25:00,tu140,dairy,spices
9,2019-09-03 08:26:00,tu140,spices,dairy
10,2019-09-03 08:27:00,tu140,dairy,spices
11,2019-09-03 08:28:00,tu140,spices,dairy
12,2019-09-03 08:29:00,tu140,dairy,dairy
13,2019-09-03 08:30:00,tu140,dairy,dairy
14,2019-09-03 08:31:00,tu140,dairy,fruit
15,2019-09-03 08:32:00,tu140,fruit,checkout
0,2019-09-03 08:17:00,tu141,dairy,dairy
1,2019-09-03 08:18:00,tu141,dairy,dairy
2,2019-09-03 08:19:00,tu141,dairy,dairy
3,2019-09-03 08:20:00,tu141,dairy,dairy
4,2019-09-03 08:21:00,tu141,dairy,dairy
5,2019-09-03 08:22:00,tu141,dairy,checkout
0,2019-09-03 08:18:00,tu142,dairy,dairy
1,2019-09-03 08:19:00,tu142,dairy,spices
2,2019-09-03 08:20:00,tu142,spices,dairy
3,2019-09-03 08:21:00,tu142,dairy,dairy
4,2019-09-03 08:22:00,tu142,dairy,dairy
5,2019-09-03 08:23:00,tu142,dairy,checkout
0,2019-09-03 08:18:00,tu143,spices,checkout
0,2019-09-03 08:18:00,tu144,spices,spices
1,2019-09-03 08:19:00,tu144,spices,spices
2,2019-09-03 08:20:00,tu144,spices,dairy
3,2019-09-03 08:21:00,tu144,dairy,dairy
4,2019-09-03 08:22:00,tu144,dairy,dairy
5,2019-09-03 08:23:00,tu144,dairy,dairy
6,2019-09-03 08:24:00,tu144,dairy,dairy
7,2019-09-03 08:25:00,tu144,dairy,dairy
8,2019-09-03 08:26:00,tu144,dairy,checkout
0,2019-09-03 08:19:00,tu145,fruit,fruit
1,2019-09-03 08:20:00,tu145,fruit,spices
2,2019-09-03 08:21:00,tu145,spices,dairy
3,2019-09-03 08:22:00,tu145,dairy,dairy
4,2019-09-03 08:23:00,tu145,dairy,fruit
5,2019-09-03 08:24:00,tu145,fruit,fruit
6,2019-09-03 08:25:00,tu145,fruit,fruit
7,2019-09-03 08:26:00,tu145,fruit,fruit
8,2019-09-03 08:27:00,tu145,fruit,fruit
9,2019-09-03 08:28:00,tu145,fruit,fruit
10,2019-09-03 08:29:00,tu145,fruit,fruit
11,2019-09-03 08:30:00,tu145,fruit,fruit
12,2019-09-03 08:31:00,tu145,fruit,fruit
13,2019-09-03 08:32:00,tu145,fruit,fruit
14,2019-09-03 08:33:00,tu145,fruit,fruit
15,2019-09-03 08:34:00,tu145,fruit,fruit
16,2019-09-03 08:35:00,tu145,fruit,fruit
17,2019-09-03 08:36:00,tu145,fruit,fruit
18,2019-09-03 08:37:00,tu145,fruit,fruit
19,2019-09-03 08:38:00,tu145,fruit,fruit
20,2019-09-03 08:39:00,tu145,fruit,fruit
21,2019-09-03 08:40:00,tu145,fruit,fruit
22,2019-09-03 08:41:00,tu145,fruit,fruit
23,2019-09-03 08:42:00,tu145,fruit,dairy
24,2019-09-03 08:43:00,tu145,dairy,dairy
25,2019-09-03 08:44:00,tu145,dairy,dairy
26,2019-09-03 08:45:00,tu145,dairy,dairy
27,2019-09-03 08:46:00,tu145,dairy,dairy
28,2019-09-03 08:47:00,tu145,dairy,dairy
29,2019-09-03 08:48:00,tu145,dairy,dairy
30,2019-09-03 08:49:00,tu145,dairy,dairy
31,2019-09-03 08:50:00,tu145,dairy,checkout
0,2019-09-03 08:19:00,tu146,drinks,spices
1,2019-09-03 08:20:00,tu146,spices,spices
2,2019-09-03 08:21:00,tu146,spices,checkout
0,2019-09-03 08:19:00,tu147,fruit,fruit
1,2019-09-03 08:20:00,tu147,fruit,fruit
2,2019-09-03 08:21:00,tu147,fruit,fruit
3,2019-09-03 08:22:00,tu147,fruit,checkout
0,2019-09-03 08:20:00,tu148,drinks,checkout
0,2019-09-03 08:20:00,tu149,fruit,fruit
1,2019-09-03 08:21:00,tu149,fruit,fruit
2,2019-09-03 08:22:00,tu149,fruit,checkout
0,2019-09-03 08:21:00,tu150,fruit,checkout
0,2019-09-03 08:21:00,tu151,spices,spices
1,2019-09-03 08:22:00,tu151,spices,dairy
2,2019-09-03 08:23:00,tu151,dairy,dairy
3,2019-09-03 08:24:00,tu151,dairy,dairy
4,2019-09-03 08:25:00,tu151,dairy,checkout
0,2019-09-03 08:21:00,tu152,spices,spices
1,2019-09-03 08:22:00,tu152,spices,spices
2,2019-09-03 08:23:00,tu152,spices,dairy
3,2019-09-03 08:24:00,tu152,dairy,dairy
4,2019-09-03 08:25:00,tu152,dairy,dairy
5,2019-09-03 08:26:00,tu152,dairy,checkout
0,2019-09-03 08:21:00,tu153,fruit,fruit
1,2019-09-03 08:22:00,tu153,fruit,fruit
2,2019-09-03 08:23:00,tu153,fruit,fruit
3,2019-09-03 08:24:00,tu153,fruit,checkout
0,2019-09-03 08:21:00,tu154,dairy,dairy
1,2019-09-03 08:22:00,tu154,dairy,checkout
0,2019-09-03 08:21:00,tu155,dairy,dairy
1,2019-09-03 08:22:00,tu155,dairy,dairy
2,2019-09-03 08:23:00,tu155,dairy,dairy
3,2019-09-03 08:24:00,tu155,dairy,dairy
4,2019-09-03 08:25:00,tu155,dairy,dairy
5,2019-09-03 08:26:00,tu155,dairy,dairy
6,2019-09-03 08:27:00,tu155,dairy,checkout
0,2019-09-03 08:22:00,tu156,spices,spices
1,2019-09-03 08:23:00,tu156,spices,spices
